Name,Address,City,State,Zip,Lat,Long,IsSchool,Breakfast,Lunch,Supper,PMSnack
Catholic Charities of Archdioces - MO St Stephen Terrance Apartments,2333 W Jackson Blvd,Chicago,IL,60612,41.876567,-87.685057,0,0,1,0,0
Catholic Charities of Archdioces - MO Washington Scene,6001 S Vernon,Chicago,IL,60637,41.785411,-87.614101,0,0,1,0,0
Catholic Charities of Archdioces - MO Englewood Gardens 2 Apts,6642 S Stewart,Chicago,IL,60621,41.773274,-87.63489,0,0,1,0,0
Catholic Charities of Archdioces - MO Fullerton Court Apartments,2303 N Clybourn Ave,Chicago,IL,60614,41.924978,-87.667425,0,0,1,0,0
Catholic Charities of Archdioces - MO Jackson Parkside Apartments,6040 S Harper Ave,Chicago,IL,60637,41.784782,-87.588261,0,0,1,0,0
Catholic Charities of Archdioces - MO St Edmunds Village Apartments,6253 S Michigan Ave,Chicago,IL,60637,41.780511,-87.621635,0,0,1,0,0
Catholic Charities of Archdioces - MO Lowe Playground,5202 W Lowe Ave,Chicago,IL,60609,41.799632,-87.641994,0,0,1,0,0
Catholic Charities of Archdioces - MO Micek Park,5311 S Hamilton Ave,Chicago,IL,60609,41.797004,-87.677995,0,0,1,0,0
Catholic Charities of Archdioces - MO Park 500,730 S Springfield Ave,Chicago,IL,60624,41.871159,-87.722822,0,0,1,0,0
Catholic Charities of Archdioces - Central United Community Church,8246 S Cottage Grove Ave,Chicago,IL,60619,41.744456,-87.605327,0,0,1,0,0
Catholic Charities of Archdioces - MO St Agnes of Bohemia,2651 S Central Park Ave,Chicago,IL,60623,41.842902,-87.714484,0,0,1,0,0
Catholic Charities of Archdioces - MO Epiphany Catholic Church,2524 S Keeler Ave,Chicago,IL,60623,41.845834,-87.729877,0,0,1,0,0
Catholic Charities of Archdioces - MO Unity Play lot,2636 N Kimball Ave,Chicago,IL,60647,41.929397,-87.71223,0,0,1,0,0
Catholic Charities of Archdioces - Cambodia Assn of Illinois,2831 W Lawrence Ave,Chicago,IL,60625,41.968353,-87.699926,0,1,1,0,0
Catholic Charities of Archdioces - MO Lake Park Manor Apartments,3625 S Lake Park,Chicago,IL,60653,41.829486,-87.606503,0,0,1,0,0
Catholic Charities of Archdioces - MO Northwest Service Comm Reach 1 Team 1 Sport Camp,1170 W Erie,Chicago,IL,60622,41.893823,-87.657055,0,0,1,0,0
Catholic Charities of Archdioces - MO Lake Park Apartments,4048 S Drexel,Chicago,IL,60653,41.820714,-87.60537,0,0,1,0,0
Catholic Charities of Archdioces - Madonna Mission,7110 N Sheridan Rd,Chicago,IL,60626,42.011915,-87.663679,0,0,1,0,0
Catholic Charities of Archdioces - Mildrid I Lavizzo Elementary,138 w 109th Street,Chicago,IL,60628,41.696449,-87.627057,0,0,1,0,0
Catholic Charities of Archdioces - Christopher House,3516 W School,Chicago,IL,60618,41.941282,-87.715246,0,1,1,0,0
Catholic Charities of Archdioces - Child Development and High Quality Care,3906 W Chicago Ave,Chicago,IL,60651,41.895589,-87.723977,0,1,1,0,0
Catholic Charities of Archdioces - MO Claremont Playlot,2334 W Flournoy St,Chicago,IL,60612,41.873048,-87.685479,0,0,1,0,0
Catholic Charities of Archdioces - CottonWood Playlot,5058 W West End Ave,Chicago,IL,60644,41.88343,-87.752548,0,0,1,0,0
Catholic Charities of Archdioces - MO Dogwood Playlot,2732 W Polk St,Chicago,IL,60612,41.871087,-87.694841,0,0,1,0,0
Catholic Charities of Archdioces - MO Dobson Playlot,7521 S Dobson Ave,Chicago,IL,60619,41.757808,-87.599089,0,0,1,0,0
Catholic Charities of Archdioces - MO Edmonds Playlot,711 W 60th St,Chicago,IL,60621,41.784867,-87.643054,0,0,1,0,0
Catholic Charities of Archdioces - MO Buttercup Playlot Park,4901 N Sheridan Rd,Chicago,IL,60640,41.971583,-87.654858,0,0,1,0,0
Catholic Charities of Archdioces - MO Broncho Billy Playlot Park,4437 N Magnolia Ave,Chicago,IL,60640,41.96282,-87.660959,0,0,1,0,0
Catholic Charities of Archdioces - Fellowship Congo Square Theatre Teens for Action,4543 S Princeton Ave,Chicago,IL,60609,41.811398,-87.632994,0,1,1,0,0
Catholic Charities of Archdioces - MO Chestnut Playlot,7015 S Dante Ave,Chicago,IL,60637,41.767316,-87.589173,0,0,1,0,0
Catholic Charities of Archdioces - Sinai Community Institute,2653 W. Ogden Ave,Chicago,IL,60608,41.861779,-87.692947,0,0,1,0,0
Catholic Charities of Archdioces - Universidad Popular,2801 S. Hamlin,Chicago,IL,60623,41.840485,-87.719343,0,1,1,0,0
Catholic Charities of Archdioces - Corazon A Corazon,8235 South Shore Dr,Chicago,IL,60617,41.745007,-87.547443,0,1,1,0,0
Catholic Charities of Archdioces - MO-Garfield PArk Playlot,200 N. Homan,Chicago,IL,60624,41.884716,-87.711122,0,0,1,0,0
Catholic Charities of Archdioces - Centro Romero,6216 N. Clark St,Chicago,IL,60660,41.994894,-87.670441,0,0,1,0,0
Catholic Charities of Archdioces - MO-St.Gall,5500 S. Kedzie Ave,Chicago,IL,60622,41.79349,-87.703575,0,0,1,0,0
Catholic Charities of Archdioces - SE: Autin Town Hall,5610 W. Lake St,Chicago,IL,60644,41.88835,-87.765806,0,0,1,0,0
Catholic Charities of Archdioces - SE:Onward Neighborhood House,2800 N. Lotus,Chicago,IL,60641,41.931324,-87.762578,0,0,1,0,0
Catholic Charities of Archdioces - SE:Garfield Park Community Center,4400 W. Fulton,Chicago,IL,60624,41.885384,-87.735617,0,0,1,0,0
Catholic Charities of Archdioces - SE: Howard Area Community Center,7648 N. Paulina,Chicago,IL,60626,42.020803,-87.673411,0,0,1,0,0
Catholic Charities of Archdioces - SE: Mary Crane,4900 W. Thomas,Chicago,IL,60651,41.900499,-87.748377,0,0,1,0,0
Catholic Charities of Archdioces - SE: New Life Centers,2501 N. Nordica Ave,Chicago,IL,60707,41.925598,-87.802267,0,0,0,1,0
Catholic Charities of Archdioces - SE: Project Education Plus,857 W. Cleveland Ave,Chicago,IL,60610,41.89828,-87.64053,0,0,1,0,0
Catholic Charities of Archdioces - SE: West Humboldt Park Development Council,900 N. Springfield Ave,Chicago,IL,60651,41.897331,-87.723925,0,0,1,1,0
Catholic Charities of Archdioces - SE: 1st Ward Back to School Health & Resource Fair,1911 N. California Ave,Chicago,IL,60647,41.916125,-87.696784,0,0,1,0,0
Catholic Charities of Archdioces - SE: Chinese Mutual Aid Association,5000 N. Kenmore Ave,Chicago,IL,60640,41.973497,-87.656476,0,0,0,1,0
Catholic Charities of Archdioces - SE: Local Motions,1654 N. Mobile Ave,Chicago,IL,60639,41.910827,-87.783859,0,0,1,0,0
Catholic Charities of Archdioces - Building A Future,357 E 79th St,Chicago,IL,60619,41.750925,-87.615848,0,1,1,0,0
Catholic Charities of Archdioces - SE: Brighton Park Neighborhood Council,4250 S Rockwell St,Chicago,IL,60632,41.815917,-87.689549,1,0,1,0,0
Catholic Charities of Archdioces - SE: SouthWest Organization Project,6000 S. Rockwell St,Chicago,IL,60629,41.784533,-87.689019,0,0,1,1,0
Catholic Charities of Archdioces - SE: Network of Woodlawn Public Safety Alliance,1500 E. 65th St,Chicago,IL,60637,41.776946,-87.588883,0,0,1,0,0
Catholic Charities of Archdioces - SE: Claretian Associates,8800 S. Burley,Chicago,IL,60617,41.734762,-87.546525,0,0,1,0,0
Catholic Charities of Archdioces - generations Community Development Corporation,3823 South Indiana Avenue,Chicago,IL,60653,41.824741,-87.621258,0,1,1,0,0
Catholic Charities of Archdioces - SE: The Community Builders,3700 S. Langley Ave,Chicago,IL,60653,41.826982,-87.609923,0,0,1,1,0
Catholic Charities of Archdioces - SE: Illinois Youth Rugby Association,6300 S. Peoria Ave,Chicago,IL,60621,41.779727,-87.647226,0,0,1,1,0
Catholic Charities of Archdioces - SE: La Casa Norte,1600 N. Drake,Chicago,IL,60647,41.91008,-87.714947,0,0,1,1,0
Catholic Charities of Archdioces - Hyde Park School,6220 S. Stony Island,Chicago,IL,60637,41.782144,-87.587237,0,1,1,0,0
Catholic Charities of Archdioces - LightHouse Gospel MBC,3004 W. Lexington St,Chicago,IL,60612,41.872185,-87.701173,0,1,1,0,0
Catholic Charities of Archdioces - universal city apartments,9510 s constance,chicago,IL,60623,41.721448,-87.579602,0,0,1,0,0
Catholic Charities of Archdioces - SE. Casa Catalina,4537 S Ashland Ave,Chicago,IL,60609,41.811183,-87.664698,0,0,1,0,0
Catholic Charities of Archdioces - Baptist Church Without A Spot or Wrinkle,9322 S Halsted St,Chicago,IL,60620,41.724106,-87.643719,0,0,1,0,0
Catholic Charities of Archdioces - Carter Boys & Girls Club At Coppin Church,5627 S Michigan Ave,Chicago,IL,60637,41.792052,-87.6219,0,1,1,0,0
Catholic Charities of Archdioces - Paul G. Stewart Center,450 E 40th St,Chicago,IL,60653,41.821088,-87.616307,0,1,1,0,0
Catholic Charities of Archdioces - MO-Maria Kaupas Center,2740 W 68th St,Chicago,IL,60629,41.770933,-87.692376,0,0,1,0,0
Catholic Charities of Archdioces - MO-Our Lady of Snows,4810 S Leamington Ave,Chicago,IL,60638,41.805105,-87.752135,0,0,1,0,0
Catholic Charities of Archdioces - MO-St. Rita Of Cascia,6243 S Fairfield Ave,Chicago,IL,60629,41.779575,-87.691573,0,0,1,0,0
Catholic Charities of Archdioces - MO-St.Clare Of Monteflaco,5443 S Washtenaw Ave,Chicago,IL,60632,41.7945,-87.691063,0,0,1,0,0
Catholic Charities of Archdioces - SE. Gresham Elementary School,8524 S Green St,Chicago,IL,60620,41.738753,-87.64534,0,0,1,0,0
Catholic Charities of Archdioces - SE.Northwest Side Housing Center,5300 W Oakdale Ave,Chicago,IL,60641,41.934385,-87.759341,0,0,1,0,0
Catholic Charities of Archdioces - SE. New Life Community Center,3542 W Sunnyside Ave,Chicago,IL,60625,41.963119,-87.717088,0,0,1,0,0
